sale_line_id,sale_id,product_id,quantity_sold,unit_price,discount_amount,line_total
2040,680,24,2,8.36,0.0,16.72
2041,681,33,3,4.88,1.46,13.18
2042,681,14,1,3.08,0.0,3.08
2043,681,38,2,2.61,0.0,5.22
2044,682,128,1,3.68,0.0,3.68
2045,682,139,2,10.31,0.0,20.62
2046,682,56,4,6.59,0.0,26.36
2047,683,98,1,5.0,0.0,5.0
2048,683,143,2,4.53,0.0,9.06
2049,683,60,1,4.85,0.0,4.85
2050,684,81,1,3.87,0.19,3.68
2051,684,144,2,4.6,0.0,9.2
2052,684,128,2,3.68,0.0,7.36
2053,685,67,1,5.57,0.0,5.57
2054,685,42,3,3.04,0.46,8.66
2055,685,110,2,5.92,0.0,11.84
2056,686,104,2,3.88,0.0,7.76
2057,686,85,3,3.63,0.0,10.89
2058,686,3,2,34.33,0.0,68.66
2059,687,135,2,5.36,0.0,10.72
2060,687,138,1,1.98,0.1,1.88
2061,687,39,1,6.98,0.0,6.98
2062,688,90,1,5.2,0.0,5.2
2063,688,149,1,6.36,0.32,6.04
2064,688,88,3,5.74,0.86,16.36
2065,689,48,1,10.05,0.0,10.05
2066,689,41,2,6.75,0.0,13.5
2067,689,123,1,10.69,0.0,10.69
2068,690,86,2,6.45,0.0,12.9
2069,690,77,1,6.44,0.0,6.44
2070,690,37,4,1.1,0.0,4.4
2071,691,122,2,4.09,0.0,8.18
2072,691,33,1,4.88,0.24,4.64
2073,691,129,1,3.28,0.33,2.95
2074,692,54,4,5.19,0.0,20.76
2075,692,17,5,2.68,0.0,13.4
2076,692,18,3,6.74,0.0,20.22
2077,693,42,1,3.04,0.0,3.04
2078,693,53,2,4.77,0.0,9.54
2079,693,54,2,5.19,0.0,10.38
2080,694,71,2,3.28,0.0,6.56
2081,694,27,2,12.72,0.0,25.44
2082,694,14,2,3.08,0.0,6.16
2083,695,108,3,7.11,0.0,21.33
2084,695,44,2,5.04,0.0,10.08
2085,695,86,3,6.45,1.94,17.41
2086,696,31,2,5.07,0.0,10.14
2087,696,1,5,6.24,0.0,31.2
2088,696,90,5,5.2,0.0,26.0
2089,697,122,2,4.09,0.0,8.18
2090,697,50,1,4.75,0.0,4.75
2091,697,92,1,2.61,0.0,2.61
2092,698,33,2,4.88,0.0,9.76
2093,698,19,2,8.09,0.0,16.18
2094,698,92,1,2.61,0.0,2.61
2095,699,97,4,3.24,0.0,12.96
2096,699,78,2,6.68,1.34,12.02
2097,699,16,2,8.85,0.89,16.81
2098,700,85,1,3.63,0.0,3.63
2099,700,2,1,3.76,0.0,3.76
2100,700,61,2,0.72,0.0,1.44
2101,701,93,2,2.96,0.59,5.33
2102,701,20,1,1.57,0.0,1.57
2103,701,122,1,4.09,0.0,4.09
2104,702,144,5,4.6,1.15,21.85
2105,702,76,3,3.14,0.0,9.42
2106,702,114,4,4.66,0.0,18.64
2107,703,85,1,3.63,0.0,3.63
2108,703,114,2,4.66,0.93,8.39
2109,703,64,1,7.64,0.0,7.64
2110,704,137,1,4.41,0.22,4.19
2111,704,50,2,4.75,0.0,9.5
2112,704,74,1,3.36,0.0,3.36
2113,705,52,1,4.07,0.0,4.07
2114,705,33,1,4.88,0.24,4.64
2115,705,140,2,3.12,0.0,6.24
2116,706,42,2,3.04,0.61,5.47
2117,706,34,1,11.32,0.0,11.32
2118,706,98,1,5.0,0.0,5.0
2119,707,24,4,8.36,3.34,30.1
2120,707,20,2,1.57,0.31,2.83
2121,707,4,4,14.05,0.0,56.2
2122,708,1,4,6.24,0.0,24.96
2123,708,145,1,1.45,0.0,1.45
2124,708,22,2,14.87,0.0,29.74
2125,709,121,1,1.04,0.0,1.04
2126,709,122,1,4.09,0.0,4.09
2127,709,24,1,8.36,0.0,8.36
2128,710,129,1,3.28,0.0,3.28
2129,710,124,1,4.59,0.0,4.59
2130,710,111,2,17.56,0.0,35.12
2131,711,74,3,3.36,0.0,10.08
2132,711,37,3,1.1,0.0,3.3
2133,711,45,1,6.23,0.0,6.23
2134,712,21,1,5.04,0.0,5.04
2135,712,84,1,7.38,0.0,7.38
2136,712,117,2,3.08,0.0,6.16
2137,713,20,1,1.57,0.0,1.57
2138,713,100,1,6.69,0.67,6.02
2139,713,122,1,4.09,0.0,4.09
2140,714,90,3,5.2,0.0,15.6
2141,714,111,1,17.56,0.0,17.56
2142,714,125,1,3.47,0.0,3.47
2143,715,101,1,9.87,0.99,8.88
2144,715,51,2,18.54,0.0,37.08
2145,715,26,2,4.96,0.0,9.92
2146,716,110,1,5.92,0.0,5.92
2147,716,62,3,3.61,0.0,10.83
2148,716,43,2,6.63,0.0,13.26
2149,717,20,1,1.57,0.0,1.57
2150,717,113,2,4.13,0.0,8.26
2151,717,90,1,5.2,0.0,5.2
2152,718,145,1,1.45,0.0,1.45
2153,718,114,3,4.66,0.0,13.98
2154,718,25,1,3.35,0.0,3.35
2155,719,82,2,8.4,0.0,16.8
2156,719,81,1,3.87,0.0,3.87
2157,719,129,1,3.28,0.33,2.95
2158,720,76,2,3.14,0.0,6.28
2159,720,14,1,3.08,0.0,3.08
2160,720,81,1,3.87,0.0,3.87
2161,721,4,2,14.05,0.0,28.1
2162,721,93,3,2.96,0.0,8.88
2163,721,88,1,5.74,0.0,5.74
2164,722,60,3,4.85,0.0,14.55
2165,722,68,3,3.01,0.0,9.03
2166,722,149,2,6.36,0.0,12.72
2167,723,147,2,5.77,0.0,11.54
2168,723,129,2,3.28,0.0,6.56
2169,723,1,3,6.24,0.0,18.72
2170,724,17,2,2.68,0.0,5.36
2171,724,66,1,8.85,0.0,8.85
2172,724,9,1,7.17,0.36,6.81
2173,725,85,1,3.63,0.0,3.63
2174,725,110,2,5.92,0.0,11.84
2175,725,42,1,3.04,0.0,3.04
2176,726,133,1,1.51,0.0,1.51
2177,726,69,2,4.65,0.0,9.3
2178,726,42,1,3.04,0.0,3.04
2179,727,62,2,3.61,0.0,7.22
2180,727,120,5,9.96,4.98,44.82
2181,727,9,4,7.17,0.0,28.68
2182,728,54,1,5.19,0.0,5.19
2183,728,80,1,7.03,0.0,7.03
2184,728,4,1,14.05,0.0,14.05
2185,729,102,1,8.55,0.0,8.55
2186,729,90,4,5.2,0.0,20.8
2187,729,1,3,6.24,0.0,18.72
2188,730,37,3,1.1,0.0,3.3
2189,730,56,5,6.59,0.0,32.95
2190,730,26,2,4.96,0.0,9.92
2191,731,46,1,10.25,0.0,10.25
2192,731,85,1,3.63,0.0,3.63
2193,731,72,1,7.93,0.0,7.93
2194,732,97,2,3.24,0.0,6.48
2195,732,126,1,3.7,0.0,3.7
2196,732,144,1,4.6,0.0,4.6
2197,733,145,2,1.45,0.0,2.9
2198,733,85,1,3.63,0.0,3.63
2199,733,35,2,5.66,0.0,11.32
2200,734,129,2,3.28,0.0,6.56
2201,734,62,3,3.61,0.0,10.83
2202,734,146,2,5.93,0.0,11.86
2203,735,9,2,7.17,0.72,13.62
2204,735,30,2,2.73,0.0,5.46
2205,735,150,3,5.23,0.0,15.69
2206,736,98,4,5.0,0.0,20.0
2207,736,85,1,3.63,0.0,3.63
2208,736,41,2,6.75,0.0,13.5
2209,737,97,1,3.24,0.0,3.24
2210,737,86,2,6.45,0.0,12.9
2211,737,119,2,3.58,0.0,7.16
2212,738,129,2,3.28,0.0,6.56
2213,738,26,4,4.96,0.0,19.84
2214,738,86,1,6.45,0.0,6.45
2215,739,40,1,5.56,0.0,5.56
2216,739,50,1,4.75,0.0,4.75
2217,739,66,2,8.85,0.0,17.7
2218,740,50,1,4.75,0.0,4.75
2219,740,124,1,4.59,0.0,4.59
2220,740,87,2,8.11,0.0,16.22
2221,741,92,3,2.61,0.78,7.05
2222,741,52,2,4.07,0.0,8.14
2223,741,119,2,3.58,0.0,7.16
2224,742,6,1,4.46,0.0,4.46
2225,742,111,1,17.56,0.0,17.56
2226,742,51,2,18.54,0.0,37.08
2227,743,61,1,0.72,0.0,0.72
2228,743,138,2,1.98,0.2,3.76
2229,743,81,1,3.87,0.0,3.87
2230,744,35,1,5.66,0.0,5.66
2231,744,66,1,8.85,0.0,8.85
2232,744,20,1,1.57,0.0,1.57
2233,745,57,1,4.15,0.0,4.15
2234,745,37,2,1.1,0.0,2.2
2235,745,145,5,1.45,0.0,7.25
2236,746,139,1,10.31,1.03,9.28
2237,746,99,2,6.59,0.0,13.18
2238,746,75,2,15.76,0.0,31.52
2239,747,25,1,3.35,0.0,3.35
2240,747,56,2,6.59,0.0,13.18
2241,747,8,1,14.34,0.0,14.34
2242,748,98,2,5.0,0.0,10.0
2243,748,91,1,7.23,0.0,7.23
2244,748,37,2,1.1,0.0,2.2
2245,749,25,2,3.35,0.0,6.7
2246,749,63,2,6.1,0.0,12.2
2247,749,81,1,3.87,0.0,3.87
2248,750,74,1,3.36,0.0,3.36
2249,750,51,1,18.54,0.0,18.54
2250,750,150,2,5.23,1.05,9.41
2251,751,11,1,6.23,0.0,6.23
2252,751,60,4,4.85,0.0,19.4
2253,751,117,4,3.08,0.0,12.32
2254,752,9,1,7.17,0.36,6.81
2255,752,38,2,2.61,0.0,5.22
2256,752,36,1,8.03,0.0,8.03
2257,753,68,2,3.01,0.0,6.02
2258,753,40,1,5.56,0.0,5.56
2259,753,84,1,7.38,0.0,7.38
2260,754,138,2,1.98,0.0,3.96
2261,754,74,2,3.36,0.0,6.72
2262,754,60,1,4.85,0.0,4.85
2263,755,97,2,3.24,0.0,6.48
2264,755,26,1,4.96,0.0,4.96
2265,755,55,1,7.22,0.0,7.22
2266,756,112,3,4.79,0.72,13.65
2267,756,10,2,14.11,0.0,28.22
2268,756,14,2,3.08,0.0,6.16
2269,757,110,3,5.92,0.0,17.76
2270,757,124,2,4.59,0.0,9.18
2271,757,27,2,12.72,0.0,25.44
2272,758,30,2,2.73,0.0,5.46
2273,758,69,1,4.65,0.0,4.65
2274,758,115,1,12.88,0.0,12.88
2275,759,138,5,1.98,0.0,9.9
2276,759,86,4,6.45,0.0,25.8
2277,759,18,1,6.74,0.0,6.74
2278,760,40,3,5.56,0.0,16.68
2279,760,5,2,5.9,0.0,11.8
2280,760,32,2,3.31,0.0,6.62
2281,761,65,1,6.08,0.0,6.08
2282,761,60,1,4.85,0.0,4.85
2283,761,20,3,1.57,0.0,4.71
2284,762,41,3,6.75,1.01,19.24
2285,762,38,3,2.61,0.0,7.83
2286,762,123,1,10.69,0.0,10.69
2287,763,61,3,0.72,0.22,1.94
2288,763,137,2,4.41,0.0,8.82
2289,763,25,5,3.35,0.0,16.75
2290,764,78,1,6.68,0.67,6.01
2291,764,114,2,4.66,0.0,9.32
2292,764,38,1,2.61,0.0,2.61
2293,765,148,4,9.52,0.0,38.08
2294,765,145,4,1.45,0.0,5.8
2295,765,80,1,7.03,0.0,7.03
2296,766,129,5,3.28,0.0,16.4
2297,766,99,2,6.59,0.0,13.18
2298,766,18,4,6.74,0.0,26.96
2299,767,41,2,6.75,0.0,13.5
2300,767,55,1,7.22,0.0,7.22
2301,767,128,1,3.68,0.0,3.68
2302,768,126,1,3.7,0.0,3.7
2303,768,102,1,8.55,0.0,8.55
2304,768,133,3,1.51,0.0,4.53
2305,769,136,2,4.99,0.0,9.98
2306,769,145,1,1.45,0.0,1.45
2307,769,81,1,3.87,0.0,3.87
2308,770,121,2,1.04,0.0,2.08
2309,770,133,3,1.51,0.0,4.53
2310,770,141,1,5.03,0.0,5.03
2311,771,117,3,3.08,0.0,9.24
2312,771,10,2,14.11,0.0,28.22
2313,771,33,1,4.88,0.0,4.88
2314,772,57,1,4.15,0.42,3.73
2315,772,146,3,5.93,0.0,17.79
2316,772,62,1,3.61,0.0,3.61
2317,773,11,2,6.23,0.0,12.46
2318,773,84,3,7.38,0.0,22.14
2319,773,55,1,7.22,0.0,7.22
2320,774,100,1,6.69,0.0,6.69
2321,774,128,1,3.68,0.0,3.68
2322,774,87,1,8.11,0.0,8.11
2323,775,37,1,1.1,0.0,1.1
2324,775,61,2,0.72,0.0,1.44
2325,775,31,2,5.07,0.0,10.14
2326,776,124,2,4.59,0.0,9.18
2327,776,25,3,3.35,0.0,10.05
2328,776,135,2,5.36,1.07,9.65
2329,777,105,3,5.49,0.0,16.47
2330,777,81,4,3.87,0.0,15.48
2331,777,66,1,8.85,0.89,7.96
2332,778,95,1,3.44,0.0,3.44
2333,778,68,1,3.01,0.0,3.01
2334,778,1,1,6.24,0.0,6.24
2335,779,146,1,5.93,0.0,5.93
2336,779,6,2,4.46,0.0,8.92
2337,779,116,2,1.97,0.0,3.94
2338,780,4,2,14.05,0.0,28.1
2339,780,73,1,3.8,0.0,3.8
2340,780,148,1,9.52,0.0,9.52
2341,781,85,1,3.63,0.0,3.63
2342,781,53,1,4.77,0.24,4.53
2343,781,84,2,7.38,0.0,14.76
2344,782,132,1,7.93,0.0,7.93
2345,782,27,1,12.72,0.0,12.72
2346,782,65,1,6.08,0.0,6.08
2347,783,69,1,4.65,0.0,4.65
2348,783,66,2,8.85,0.0,17.7
2349,783,25,2,3.35,0.0,6.7
2350,784,44,2,5.04,0.0,10.08
2351,784,4,2,14.05,0.0,28.1
2352,784,48,2,10.05,0.0,20.1
2353,785,107,2,2.77,0.28,5.26
2354,785,73,4,3.8,0.0,15.2
2355,785,18,3,6.74,0.0,20.22
2356,786,75,1,15.76,0.0,15.76
2357,786,81,3,3.87,0.58,11.03
2358,786,62,2,3.61,0.0,7.22
2359,787,150,3,5.23,0.0,15.69
2360,787,117,1,3.08,0.31,2.77
2361,787,120,1,9.96,0.0,9.96
2362,788,123,2,10.69,0.0,21.38
2363,788,40,4,5.56,2.22,20.02
2364,788,145,2,1.45,0.0,2.9
2365,789,129,1,3.28,0.0,3.28
2366,789,91,1,7.23,0.0,7.23
2367,789,110,1,5.92,0.0,5.92
2368,790,77,3,6.44,0.0,19.32
2369,790,86,1,6.45,0.0,6.45
2370,790,64,1,7.64,0.76,6.88
2371,791,125,2,3.47,0.69,6.25
2372,791,141,3,5.03,0.0,15.09
2373,791,30,1,2.73,0.14,2.59
2374,792,78,2,6.68,0.0,13.36
2375,792,87,2,8.11,0.0,16.22
2376,792,117,1,3.08,0.31,2.77
2377,793,9,1,7.17,0.0,7.17
2378,793,45,1,6.23,0.0,6.23
2379,793,146,3,5.93,0.0,17.79
2380,794,87,1,8.11,0.0,8.11
2381,794,124,3,4.59,0.0,13.77
2382,794,9,1,7.17,0.72,6.45
2383,795,126,1,3.7,0.0,3.7
2384,795,124,1,4.59,0.0,4.59
2385,795,4,1,14.05,0.0,14.05
2386,796,9,1,7.17,0.0,7.17
2387,796,58,2,11.09,0.0,22.18
2388,796,44,2,5.04,0.0,10.08
2389,797,40,1,5.56,0.56,5.0
2390,797,17,1,2.68,0.0,2.68
2391,797,69,1,4.65,0.0,4.65
2392,798,140,2,3.12,0.0,6.24
2393,798,66,1,8.85,0.0,8.85
2394,798,25,1,3.35,0.0,3.35
2395,799,74,4,3.36,0.0,13.44
2396,799,42,2,3.04,0.0,6.08
2397,799,69,1,4.65,0.0,4.65
2398,800,120,4,9.96,0.0,39.84
2399,800,21,4,5.04,0.0,20.16
2400,800,40,2,5.56,0.56,10.56
2401,801,25,1,3.35,0.0,3.35
2402,801,138,2,1.98,0.0,3.96
2403,801,96,4,5.31,0.0,21.24
2404,802,21,1,5.04,0.0,5.04
2405,802,123,1,10.69,0.0,10.69
2406,802,150,1,5.23,0.0,5.23
2407,803,18,1,6.74,0.67,6.07
2408,803,129,1,3.28,0.33,2.95
2409,803,73,2,3.8,0.0,7.6
2410,804,138,1,1.98,0.1,1.88
2411,804,9,4,7.17,0.0,28.68
2412,804,30,1,2.73,0.14,2.59
2413,805,9,1,7.17,0.72,6.45
2414,805,45,1,6.23,0.0,6.23
2415,805,5,2,5.9,0.0,11.8
2416,806,114,2,4.66,0.0,9.32
2417,806,36,3,8.03,0.0,24.09
2418,806,33,3,4.88,0.0,14.64
2419,807,32,2,3.31,0.0,6.62
2420,807,150,3,5.23,0.0,15.69
2421,807,1,3,6.24,0.0,18.72
2422,808,23,1,8.47,0.0,8.47
2423,808,83,1,6.1,0.0,6.1
2424,808,42,1,3.04,0.0,3.04
2425,809,105,1,5.49,0.55,4.94
2426,809,16,1,8.85,0.0,8.85
2427,809,40,1,5.56,0.0,5.56
2428,810,56,1,6.59,0.0,6.59
2429,810,42,1,3.04,0.0,3.04
2430,810,87,2,8.11,0.0,16.22
2431,811,77,2,6.44,0.64,12.24
2432,811,122,1,4.09,0.41,3.68
2433,811,33,4,4.88,1.95,17.57
2434,812,141,1,5.03,0.0,5.03
2435,812,24,1,8.36,0.0,8.36
2436,812,148,3,9.52,0.0,28.56
2437,813,18,1,6.74,0.0,6.74
2438,813,41,1,6.75,0.0,6.75
2439,813,125,2,3.47,0.0,6.94
2440,814,150,1,5.23,0.0,5.23
2441,814,27,1,12.72,0.0,12.72
2442,814,85,1,3.63,0.0,3.63
2443,815,97,1,3.24,0.0,3.24
2444,815,4,2,14.05,1.41,26.69
2445,815,89,1,4.57,0.0,4.57
2446,816,15,2,9.25,0.0,18.5
2447,816,87,1,8.11,0.0,8.11
2448,816,38,1,2.61,0.0,2.61
2449,817,98,1,5.0,0.0,5.0
2450,817,42,5,3.04,0.0,15.2
2451,817,4,4,14.05,0.0,56.2
2452,818,97,1,3.24,0.0,3.24
2453,818,71,2,3.28,0.0,6.56
2454,818,76,1,3.14,0.0,3.14
2455,819,101,1,9.87,0.49,9.38
2456,819,146,3,5.93,0.0,17.79
2457,819,16,3,8.85,0.0,26.55
2458,820,6,1,4.46,0.0,4.46
2459,820,13,2,2.91,0.0,5.82
2460,820,129,1,3.28,0.0,3.28
2461,821,107,1,2.77,0.0,2.77
2462,821,89,1,4.57,0.0,4.57
2463,821,74,2,3.36,0.0,6.72
2464,822,105,3,5.49,1.65,14.82
2465,822,148,2,9.52,0.0,19.04
2466,822,104,1,3.88,0.0,3.88
2467,823,62,1,3.61,0.0,3.61
2468,823,9,1,7.17,0.0,7.17
2469,823,117,1,3.08,0.31,2.77
2470,824,127,1,7.2,0.0,7.2
2471,824,101,5,9.87,0.0,49.35
2472,824,77,2,6.44,0.0,12.88
2473,825,24,3,8.36,0.0,25.08
2474,825,112,2,4.79,0.96,8.62
2475,825,40,3,5.56,0.0,16.68
2476,826,37,4,1.1,0.0,4.4
2477,826,116,4,1.97,0.0,7.88
2478,826,45,3,6.23,0.0,18.69
2479,827,15,2,9.25,0.93,17.57
2480,827,42,4,3.04,0.0,12.16
2481,827,116,5,1.97,0.0,9.85
2482,828,150,1,5.23,0.0,5.23
2483,828,121,5,1.04,0.52,4.68
2484,828,69,1,4.65,0.0,4.65
2485,829,136,3,4.99,0.75,14.22
2486,829,4,1,14.05,0.0,14.05
2487,829,32,1,3.31,0.0,3.31
2488,830,86,1,6.45,0.0,6.45
2489,830,32,1,3.31,0.0,3.31
2490,830,78,2,6.68,1.34,12.02
2491,831,42,2,3.04,0.0,6.08
2492,831,5,2,5.9,0.0,11.8
2493,831,61,3,0.72,0.22,1.94
2494,832,5,3,5.9,0.0,17.7
2495,832,38,1,2.61,0.0,2.61
2496,832,148,3,9.52,0.0,28.56
2497,833,93,2,2.96,0.0,5.92
2498,833,116,1,1.97,0.0,1.97
2499,833,41,1,6.75,0.0,6.75
2500,834,48,1,10.05,0.0,10.05
2501,834,62,4,3.61,0.0,14.44
2502,834,12,3,5.98,0.0,17.94
2503,835,135,1,5.36,0.0,5.36
2504,835,139,1,10.31,0.0,10.31
2505,835,42,2,3.04,0.0,6.08
2506,836,96,3,5.31,0.0,15.93
2507,836,21,1,5.04,0.0,5.04
2508,836,38,3,2.61,0.0,7.83
2509,837,37,1,1.1,0.0,1.1
2510,837,91,2,7.23,0.0,14.46
2511,837,121,2,1.04,0.0,2.08
2512,838,13,3,2.91,0.0,8.73
2513,838,86,2,6.45,0.0,12.9
2514,838,121,2,1.04,0.0,2.08
2515,839,43,1,6.63,0.0,6.63
2516,839,105,3,5.49,0.0,16.47
2517,839,33,5,4.88,0.0,24.4
2518,840,57,2,4.15,0.0,8.3
2519,840,95,2,3.44,0.0,6.88
2520,840,100,2,6.69,0.0,13.38
2521,841,140,1,3.12,0.31,2.81
2522,841,135,2,5.36,0.0,10.72
2523,841,121,3,1.04,0.0,3.12
2524,842,39,2,6.98,0.0,13.96
2525,842,61,3,0.72,0.0,2.16
2526,842,50,2,4.75,0.0,9.5
2527,843,16,2,8.85,0.0,17.7
2528,843,125,1,3.47,0.0,3.47
2529,843,137,1,4.41,0.22,4.19
2530,844,109,2,4.66,0.0,9.32
2531,844,45,1,6.23,0.0,6.23
2532,844,44,2,5.04,0.0,10.08
2533,845,14,2,3.08,0.0,6.16
2534,845,4,1,14.05,0.7,13.35
2535,845,121,1,1.04,0.0,1.04
2536,846,74,2,3.36,0.0,6.72
2537,846,80,1,7.03,0.0,7.03
2538,846,138,1,1.98,0.0,1.98
2539,847,150,1,5.23,0.26,4.97
2540,847,92,3,2.61,0.0,7.83
2541,847,136,1,4.99,0.0,4.99
2542,848,122,2,4.09,0.0,8.18
2543,848,105,2,5.49,0.0,10.98
2544,848,24,2,8.36,0.0,16.72
2545,849,117,3,3.08,0.46,8.78
2546,849,137,2,4.41,0.0,8.82
2547,849,145,2,1.45,0.29,2.61
2548,850,53,1,4.77,0.0,4.77
2549,850,14,1,3.08,0.0,3.08
2550,850,150,2,5.23,0.0,10.46
2551,851,25,3,3.35,0.0,10.05
2552,851,53,1,4.77,0.0,4.77
2553,851,98,1,5.0,0.0,5.0
2554,852,68,1,3.01,0.0,3.01
2555,852,145,3,1.45,0.0,4.35
2556,852,104,3,3.88,0.0,11.64
2557,853,124,1,4.59,0.46,4.13
2558,853,74,2,3.36,0.0,6.72
2559,853,129,3,3.28,0.0,9.84
2560,854,53,1,4.77,0.0,4.77
2561,854,62,1,3.61,0.0,3.61
2562,854,134,3,5.6,0.0,16.8
2563,855,57,1,4.15,0.42,3.73
2564,855,100,1,6.69,0.0,6.69
2565,855,9,1,7.17,0.0,7.17
2566,856,38,3,2.61,0.0,7.83
2567,856,149,1,6.36,0.0,6.36
2568,856,73,1,3.8,0.0,3.8
2569,857,88,1,5.74,0.0,5.74
2570,857,9,1,7.17,0.72,6.45
2571,857,42,1,3.04,0.0,3.04
2572,858,49,1,1.02,0.0,1.02
2573,858,78,3,6.68,0.0,20.04
2574,858,25,1,3.35,0.0,3.35
2575,859,49,2,1.02,0.0,2.04
2576,859,133,3,1.51,0.0,4.53
2577,859,50,2,4.75,0.0,9.5
2578,860,117,1,3.08,0.0,3.08
2579,860,129,2,3.28,0.0,6.56
2580,860,134,4,5.6,0.0,22.4
2581,861,78,3,6.68,1.0,19.04
2582,861,2,1,3.76,0.0,3.76
2583,861,110,1,5.92,0.0,5.92
2584,862,114,1,4.66,0.23,4.43
2585,862,69,2,4.65,0.0,9.3
2586,862,75,1,15.76,0.0,15.76
2587,863,92,2,2.61,0.0,5.22
2588,863,135,1,5.36,0.0,5.36
2589,863,63,2,6.1,0.0,12.2
2590,864,54,3,5.19,1.56,14.01
2591,864,69,1,4.65,0.0,4.65
2592,864,33,3,4.88,1.46,13.18
2593,865,98,3,5.0,0.0,15.0
2594,865,69,3,4.65,0.0,13.95
2595,865,8,2,14.34,0.0,28.68
2596,866,148,3,9.52,0.0,28.56
2597,866,81,2,3.87,0.77,6.97
2598,866,135,1,5.36,0.0,5.36
2599,867,49,4,1.02,0.0,4.08
2600,867,5,1,5.9,0.0,5.9
2601,867,87,1,8.11,0.0,8.11
2602,868,68,1,3.01,0.0,3.01
2603,868,18,1,6.74,0.0,6.74
2604,868,129,1,3.28,0.0,3.28
2605,869,129,1,3.28,0.0,3.28
2606,869,8,1,14.34,0.0,14.34
2607,869,52,3,4.07,0.0,12.21
2608,870,30,1,2.73,0.0,2.73
2609,870,146,1,5.93,0.0,5.93
2610,870,53,1,4.77,0.0,4.77
2611,871,8,1,14.34,0.0,14.34
2612,871,131,1,5.73,0.0,5.73
2613,871,62,1,3.61,0.0,3.61
2614,872,79,2,4.87,0.0,9.74
2615,872,104,1,3.88,0.0,3.88
2616,872,139,1,10.31,0.0,10.31
2617,873,32,1,3.31,0.0,3.31
2618,873,126,1,3.7,0.37,3.33
2619,873,145,1,1.45,0.0,1.45
2620,874,77,1,6.44,0.0,6.44
2621,874,73,1,3.8,0.0,3.8
2622,874,66,1,8.85,0.0,8.85
2623,875,52,1,4.07,0.0,4.07
2624,875,97,3,3.24,0.0,9.72
2625,875,93,1,2.96,0.0,2.96
2626,876,13,1,2.91,0.0,2.91
2627,876,62,1,3.61,0.0,3.61
2628,876,141,1,5.03,0.0,5.03
2629,877,148,2,9.52,0.0,19.04
2630,877,33,1,4.88,0.0,4.88
2631,877,143,1,4.53,0.0,4.53
2632,878,94,1,7.89,0.0,7.89
2633,878,146,2,5.93,0.0,11.86
2634,878,8,1,14.34,0.0,14.34
2635,879,118,1,14.15,0.0,14.15
2636,879,27,1,12.72,0.0,12.72
2637,879,150,1,5.23,0.0,5.23
2638,880,23,2,8.47,0.0,16.94
2639,880,138,4,1.98,0.0,7.92
2640,880,76,4,3.14,0.0,12.56
2641,881,18,2,6.74,0.0,13.48
2642,881,4,4,14.05,0.0,56.2
2643,881,9,2,7.17,0.0,14.34
2644,882,76,1,3.14,0.0,3.14
2645,882,133,1,1.51,0.0,1.51
2646,882,102,1,8.55,0.0,8.55
2647,883,122,1,4.09,0.0,4.09
2648,883,86,1,6.45,0.0,6.45
2649,883,61,2,0.72,0.0,1.44
2650,884,28,2,4.12,0.0,8.24
2651,884,29,1,6.81,0.0,6.81
2652,884,68,2,3.01,0.0,6.02
2653,885,121,1,1.04,0.0,1.04
2654,885,148,3,9.52,0.0,28.56
2655,885,114,2,4.66,0.0,9.32
2656,886,135,1,5.36,0.0,5.36
2657,886,9,1,7.17,0.72,6.45
2658,886,6,1,4.46,0.22,4.24
2659,887,114,2,4.66,0.0,9.32
2660,887,14,2,3.08,0.0,6.16
2661,887,126,1,3.7,0.0,3.7
2662,888,66,2,8.85,0.89,16.81
2663,888,134,1,5.6,0.0,5.6
2664,888,9,1,7.17,0.0,7.17
2665,889,94,1,7.89,0.0,7.89
2666,889,134,2,5.6,0.0,11.2
2667,889,73,1,3.8,0.0,3.8
2668,890,97,2,3.24,0.0,6.48
2669,890,134,2,5.6,0.0,11.2
2670,890,57,3,4.15,1.25,11.2
2671,891,128,1,3.68,0.0,3.68
2672,891,90,1,5.2,0.0,5.2
2673,891,65,1,6.08,0.3,5.78
2674,892,146,3,5.93,0.0,17.79
2675,892,145,2,1.45,0.0,2.9
2676,892,126,1,3.7,0.0,3.7
2677,893,25,2,3.35,0.0,6.7
2678,893,129,1,3.28,0.0,3.28
2679,893,41,3,6.75,0.0,20.25
2680,894,32,1,3.31,0.0,3.31
2681,894,6,3,4.46,0.0,13.38
2682,894,118,2,14.15,0.0,28.3
2683,895,107,1,2.77,0.0,2.77
2684,895,61,2,0.72,0.0,1.44
2685,895,109,1,4.66,0.0,4.66
2686,896,93,1,2.96,0.0,2.96
2687,896,78,1,6.68,0.0,6.68
2688,896,109,1,4.66,0.0,4.66
2689,897,134,2,5.6,0.0,11.2
2690,897,55,1,7.22,0.0,7.22
2691,897,137,1,4.41,0.0,4.41
2692,898,80,1,7.03,0.0,7.03
2693,898,78,2,6.68,0.67,12.69
2694,898,18,3,6.74,0.0,20.22
2695,899,56,2,6.59,0.0,13.18
2696,899,129,1,3.28,0.0,3.28
2697,899,30,1,2.73,0.0,2.73
2698,900,78,5,6.68,0.0,33.4
2699,900,25,2,3.35,0.0,6.7
2700,900,20,3,1.57,0.0,4.71
2701,901,99,1,6.59,0.66,5.93
2702,901,45,4,6.23,0.0,24.92
2703,901,101,1,9.87,0.99,8.88
